/Users/evergreen/miniforge3/envs/py3_12/lib/python3.12/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (2.6.2) or chardet (6.0.0.post1)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
/Users/evergreen/miniforge3/envs/py3_12/lib/python3.12/site-packages/pydantic/_internal/_generate_schema.py:2249: UnsupportedFieldAttributeWarning: The 'repr' attribute with value False was provided to the `Field()` function, which has no effect in the context it was used. 'repr' is field-specific metadata, and can only be attached to a model field using `Annotated` metadata or by assignment. This may have happened because an `Annotated` type alias using the `type` statement was used, or if the `Field()` function was attached to a single member of a union type.
  warnings.warn(
/Users/evergreen/miniforge3/envs/py3_12/lib/python3.12/site-packages/pydantic/_internal/_generate_schema.py:2249: UnsupportedFieldAttributeWarning: The 'frozen' attribute with value True was provided to the `Field()` function, which has no effect in the context it was used. 'frozen' is field-specific metadata, and can only be attached to a model field using `Annotated` metadata or by assignment. This may have happened because an `Annotated` type alias using the `type` statement was used, or if the `Field()` function was attached to a single member of a union type.
  warnings.warn(
2026-04-21 00:32:23,159 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: mps
COMPUTE_DTYPE: torch.float32 (auto-detected: no CUDA (CPU/MPS))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
WARNING: SDPA has no support for sliding window attention (window_pattern='SSSL'). Your GPU utilization will be terrible.
WARNING: Recommend using --window-pattern L for full context attention without alternating sliding window patterns.
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 512,
  "vocab_size": 32768,
  "n_layer": 4,
  "n_head": 1,
  "n_kv_head": 1,
  "n_embd": 128,
  "window_pattern": "SSSL",
  "mlp_activation": "relu"
}
Attention c_proj init: gaussian, std=1/sqrt(n_embd)
MLP activation: relu
MLP c_proj init: gaussian, std=1/sqrt(4*n_embd)
Skipping torch.compile on MPS because the Metal backend is still experimental
Parameter counts:
wte                     : 4,194,304
value_embeds            : 8,388,608
lm_head                 : 4,194,304
transformer_matrices    : 786,456
scalars                 : 34
total                   : 17,563,706
Estimated FLOPs per token: 3.126082e+07
Scaling LRs by 0.0442 for batch size 1,024 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.084016 for depth 4
Scaling the LR for the AdamW parameters ∝1/√(128/768) = 2.449490
Using user-provided number of iterations: 1,000
Total number of training tokens: 1,024,000
Tokens : Scaling params ratio: 0.21
Total training FLOPs estimate: 3.201108e+13
Tokens / micro-batch / rank: 1 x 512 = 512
Tokens / micro-batch: 512
Total batch size 1,024 => gradient accumulation steps: 2
step 00000/01000 (0.00%) | loss: 10.396892 | lrm: 0.03 | dt: 492.81ms | tok/sec: 2,077 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 0 | total time: 0.00m
step 00001/01000 (0.10%) | loss: 10.396674 | lrm: 0.05 | dt: 122.44ms | tok/sec: 8,363 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 0 | total time: 0.00m
step 00002/01000 (0.20%) | loss: 10.397158 | lrm: 0.07 | dt: 103.31ms | tok/sec: 9,912 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 0 | total time: 0.00m
step 00003/01000 (0.30%) | loss: 10.396997 | lrm: 0.10 | dt: 101.26ms | tok/sec: 10,112 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 0 | total time: 0.00m
step 00004/01000 (0.40%) | loss: 10.396586 | lrm: 0.12 | dt: 99.97ms | tok/sec: 10,242 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 0 | total time: 0.00m
step 00005/01000 (0.50%) | loss: 10.395837 | lrm: 0.15 | dt: 122.85ms | tok/sec: 8,335 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00006/01000 (0.60%) | loss: 10.394297 | lrm: 0.17 | dt: 100.92ms | tok/sec: 10,146 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00007/01000 (0.70%) | loss: 10.392549 | lrm: 0.20 | dt: 100.95ms | tok/sec: 10,143 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00008/01000 (0.80%) | loss: 10.389741 | lrm: 0.23 | dt: 101.11ms | tok/sec: 10,127 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00009/01000 (0.90%) | loss: 10.386495 | lrm: 0.25 | dt: 101.58ms | tok/sec: 10,080 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00010/01000 (1.00%) | loss: 10.382202 | lrm: 0.28 | dt: 102.73ms | tok/sec: 9,967 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00011/01000 (1.10%) | loss: 10.375735 | lrm: 0.30 | dt: 103.87ms | tok/sec: 9,858 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m | eta: 1.7m
step 00012/01000 (1.20%) | loss: 10.364789 | lrm: 0.33 | dt: 107.01ms | tok/sec: 9,569 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m | eta: 1.7m
step 00013/01000 (1.30%) | loss: 10.352140 | lrm: 0.35 | dt: 111.14ms | tok/sec: 9,213 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.01m | eta: 1.8m
step 00014/01000 (1.40%) | loss: 10.336867 | lrm: 0.38 | dt: 119.28ms | tok/sec: 8,585 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.01m | eta: 1.8m
step 00015/01000 (1.50%) | loss: 10.318457 | lrm: 0.40 | dt: 140.86ms | tok/sec: 7,269 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.01m | eta: 1.9m
step 00016/01000 (1.60%) | loss: 10.296337 | lrm: 0.42 | dt: 409.35ms | tok/sec: 2,501 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.02m | eta: 2.7m
step 00017/01000 (1.70%) | loss: 10.269634 | lrm: 0.45 | dt: 814.37ms | tok/sec: 1,257 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.03m | eta: 4.2m
step 00018/01000 (1.80%) | loss: 10.240113 | lrm: 0.47 | dt: 426.77ms | tok/sec: 2,399 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.04m | eta: 4.6m
step 00019/01000 (1.90%) | loss: 10.213283 | lrm: 0.50 | dt: 380.11ms | tok/sec: 2,693 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.04m | eta: 4.7m
step 00020/01000 (2.00%) | loss: 10.175281 | lrm: 0.53 | dt: 164.57ms | tok/sec: 6,222 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.05m | eta: 4.5m
step 00021/01000 (2.10%) | loss: 10.141900 | lrm: 0.55 | dt: 189.04ms | tok/sec: 5,416 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.05m | eta: 4.4m
step 00022/01000 (2.20%) | loss: 10.096039 | lrm: 0.57 | dt: 173.61ms | tok/sec: 5,898 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.05m | eta: 4.3m
step 00023/01000 (2.30%) | loss: 10.050909 | lrm: 0.60 | dt: 171.66ms | tok/sec: 5,965 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.06m | eta: 4.1m
step 00024/01000 (2.40%) | loss: 10.008044 | lrm: 0.62 | dt: 158.76ms | tok/sec: 6,449 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.06m | eta: 4.0m
step 00025/01000 (2.50%) | loss: 9.968038 | lrm: 0.65 | dt: 152.01ms | tok/sec: 6,736 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.06m | eta: 3.9m
step 00026/01000 (2.60%) | loss: 9.921936 | lrm: 0.68 | dt: 135.83ms | tok/sec: 7,538 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.06m | eta: 3.8m
step 00027/01000 (2.70%) | loss: 9.858418 | lrm: 0.70 | dt: 138.68ms | tok/sec: 7,383 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.06m | eta: 3.7m
step 00028/01000 (2.80%) | loss: 9.799420 | lrm: 0.72 | dt: 289.92ms | tok/sec: 3,531 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.07m | eta: 3.8m
step 00029/01000 (2.90%) | loss: 9.752297 | lrm: 0.75 | dt: 167.88ms | tok/sec: 6,099 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.07m | eta: 3.7m
step 00030/01000 (3.00%) | loss: 9.674995 | lrm: 0.78 | dt: 187.67ms | tok/sec: 5,456 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.08m | eta: 3.7m
step 00031/01000 (3.10%) | loss: 9.624891 | lrm: 0.80 | dt: 200.41ms | tok/sec: 5,109 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.08m | eta: 3.6m
step 00032/01000 (3.20%) | loss: 9.579428 | lrm: 0.82 | dt: 221.90ms | tok/sec: 4,614 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.08m | eta: 3.6m
step 00033/01000 (3.30%) | loss: 9.503000 | lrm: 0.85 | dt: 229.81ms | tok/sec: 4,455 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.09m | eta: 3.6m
step 00034/01000 (3.40%) | loss: 9.423495 | lrm: 0.88 | dt: 221.40ms | tok/sec: 4,625 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.09m | eta: 3.6m
step 00035/01000 (3.50%) | loss: 9.367630 | lrm: 0.90 | dt: 262.94ms | tok/sec: 3,894 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.09m | eta: 3.7m
step 00036/01000 (3.60%) | loss: 9.341618 | lrm: 0.93 | dt: 241.99ms | tok/sec: 4,231 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.10m | eta: 3.7m
