/Users/evergreen/miniforge3/envs/py3_12/lib/python3.12/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (2.6.2) or chardet (6.0.0.post1)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
/Users/evergreen/miniforge3/envs/py3_12/lib/python3.12/site-packages/pydantic/_internal/_generate_schema.py:2249: UnsupportedFieldAttributeWarning: The 'repr' attribute with value False was provided to the `Field()` function, which has no effect in the context it was used. 'repr' is field-specific metadata, and can only be attached to a model field using `Annotated` metadata or by assignment. This may have happened because an `Annotated` type alias using the `type` statement was used, or if the `Field()` function was attached to a single member of a union type.
  warnings.warn(
/Users/evergreen/miniforge3/envs/py3_12/lib/python3.12/site-packages/pydantic/_internal/_generate_schema.py:2249: UnsupportedFieldAttributeWarning: The 'frozen' attribute with value True was provided to the `Field()` function, which has no effect in the context it was used. 'frozen' is field-specific metadata, and can only be attached to a model field using `Annotated` metadata or by assignment. This may have happened because an `Annotated` type alias using the `type` statement was used, or if the `Field()` function was attached to a single member of a union type.
  warnings.warn(
2026-04-21 00:43:43,495 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: mps
COMPUTE_DTYPE: torch.float32 (auto-detected: no CUDA (CPU/MPS))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
WARNING: SDPA has no support for sliding window attention (window_pattern='SSSL'). Your GPU utilization will be terrible.
WARNING: Recommend using --window-pattern L for full context attention without alternating sliding window patterns.
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 512,
  "vocab_size": 32768,
  "n_layer": 4,
  "n_head": 1,
  "n_kv_head": 1,
  "n_embd": 128,
  "window_pattern": "SSSL",
  "mlp_activation": "relu_squared"
}
Attention c_proj init: gaussian, std=1/sqrt(n_embd)
MLP activation: relu_squared
MLP c_proj init: gaussian, std=1/sqrt(4*n_embd)
Skipping torch.compile on MPS because the Metal backend is still experimental
Parameter counts:
wte                     : 4,194,304
value_embeds            : 8,388,608
lm_head                 : 4,194,304
transformer_matrices    : 786,456
scalars                 : 34
total                   : 17,563,706
Estimated FLOPs per token: 3.126082e+07
Scaling LRs by 0.0442 for batch size 1,024 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.084016 for depth 4
Scaling the LR for the AdamW parameters ∝1/√(128/768) = 2.449490
VO product Muon pairs active: 4, skipped: 0
Using user-provided number of iterations: 1,000
Total number of training tokens: 1,024,000
Tokens : Scaling params ratio: 0.21
Total training FLOPs estimate: 3.201108e+13
Tokens / micro-batch / rank: 1 x 512 = 512
Tokens / micro-batch: 512
Total batch size 1,024 => gradient accumulation steps: 2
step 00000/01000 (0.00%) | loss: 10.397029 | lrm: 0.03 | dt: 602.70ms | tok/sec: 1,699 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 0 | total time: 0.00m
step 00001/01000 (0.10%) | loss: 10.396819 | lrm: 0.05 | dt: 112.14ms | tok/sec: 9,131 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 0 | total time: 0.00m
step 00002/01000 (0.20%) | loss: 10.397423 | lrm: 0.07 | dt: 107.91ms | tok/sec: 9,489 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 0 | total time: 0.00m
step 00003/01000 (0.30%) | loss: 10.397454 | lrm: 0.10 | dt: 107.35ms | tok/sec: 9,538 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 0 | total time: 0.00m
step 00004/01000 (0.40%) | loss: 10.397285 | lrm: 0.12 | dt: 106.79ms | tok/sec: 9,588 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 0 | total time: 0.00m
step 00005/01000 (0.50%) | loss: 10.396829 | lrm: 0.15 | dt: 121.48ms | tok/sec: 8,429 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00006/01000 (0.60%) | loss: 10.395980 | lrm: 0.17 | dt: 108.30ms | tok/sec: 9,455 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00007/01000 (0.70%) | loss: 10.395102 | lrm: 0.20 | dt: 107.66ms | tok/sec: 9,511 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00008/01000 (0.80%) | loss: 10.393974 | lrm: 0.23 | dt: 107.53ms | tok/sec: 9,522 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00009/01000 (0.90%) | loss: 10.392680 | lrm: 0.25 | dt: 108.32ms | tok/sec: 9,453 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00010/01000 (1.00%) | loss: 10.391442 | lrm: 0.28 | dt: 109.62ms | tok/sec: 9,341 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00011/01000 (1.10%) | loss: 10.389256 | lrm: 0.30 | dt: 107.67ms | tok/sec: 9,510 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m | eta: 1.8m
step 00012/01000 (1.20%) | loss: 10.385538 | lrm: 0.33 | dt: 108.29ms | tok/sec: 9,455 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m | eta: 1.8m
step 00013/01000 (1.30%) | loss: 10.381573 | lrm: 0.35 | dt: 109.92ms | tok/sec: 9,315 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.01m | eta: 1.8m
step 00014/01000 (1.40%) | loss: 10.376725 | lrm: 0.38 | dt: 114.16ms | tok/sec: 8,969 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.01m | eta: 1.8m
step 00015/01000 (1.50%) | loss: 10.370398 | lrm: 0.40 | dt: 131.29ms | tok/sec: 7,799 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.01m | eta: 1.9m
step 00016/01000 (1.60%) | loss: 10.362008 | lrm: 0.42 | dt: 139.61ms | tok/sec: 7,334 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.01m | eta: 1.9m
step 00017/01000 (1.70%) | loss: 10.349468 | lrm: 0.45 | dt: 169.20ms | tok/sec: 6,052 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.01m | eta: 2.1m
step 00018/01000 (1.80%) | loss: 10.333836 | lrm: 0.47 | dt: 246.63ms | tok/sec: 4,151 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.02m | eta: 2.3m
step 00019/01000 (1.90%) | loss: 10.321417 | lrm: 0.50 | dt: 998.39ms | tok/sec: 1,025 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.04m | eta: 3.9m
step 00020/01000 (2.00%) | loss: 10.300984 | lrm: 0.53 | dt: 548.18ms | tok/sec: 1,868 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.04m | eta: 4.4m
step 00021/01000 (2.10%) | loss: 10.277912 | lrm: 0.55 | dt: 232.55ms | tok/sec: 4,403 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.05m | eta: 4.3m
step 00022/01000 (2.20%) | loss: 10.246955 | lrm: 0.57 | dt: 224.23ms | tok/sec: 4,566 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.05m | eta: 4.3m
step 00023/01000 (2.30%) | loss: 10.215684 | lrm: 0.60 | dt: 207.86ms | tok/sec: 4,926 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.06m | eta: 4.2m
step 00024/01000 (2.40%) | loss: 10.184794 | lrm: 0.62 | dt: 178.66ms | tok/sec: 5,731 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.06m | eta: 4.1m
step 00025/01000 (2.50%) | loss: 10.152315 | lrm: 0.65 | dt: 162.49ms | tok/sec: 6,302 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.06m | eta: 4.0m
step 00026/01000 (2.60%) | loss: 10.115024 | lrm: 0.68 | dt: 148.70ms | tok/sec: 6,886 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.06m | eta: 3.9m
step 00027/01000 (2.70%) | loss: 10.063596 | lrm: 0.70 | dt: 151.82ms | tok/sec: 6,745 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.07m | eta: 3.8m
step 00028/01000 (2.80%) | loss: 10.013532 | lrm: 0.72 | dt: 174.80ms | tok/sec: 5,858 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.07m | eta: 3.7m
step 00029/01000 (2.90%) | loss: 9.971991 | lrm: 0.75 | dt: 148.02ms | tok/sec: 6,917 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.07m | eta: 3.7m
step 00030/01000 (3.00%) | loss: 9.905747 | lrm: 0.78 | dt: 267.94ms | tok/sec: 3,821 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.08m | eta: 3.7m
step 00031/01000 (3.10%) | loss: 9.859030 | lrm: 0.80 | dt: 176.48ms | tok/sec: 5,802 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.08m | eta: 3.7m
step 00032/01000 (3.20%) | loss: 9.814759 | lrm: 0.82 | dt: 178.20ms | tok/sec: 5,746 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.08m | eta: 3.6m
step 00033/01000 (3.30%) | loss: 9.745617 | lrm: 0.85 | dt: 205.43ms | tok/sec: 4,984 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.09m | eta: 3.6m
step 00034/01000 (3.40%) | loss: 9.671688 | lrm: 0.88 | dt: 199.50ms | tok/sec: 5,132 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.09m | eta: 3.6m
step 00035/01000 (3.50%) | loss: 9.615583 | lrm: 0.90 | dt: 268.20ms | tok/sec: 3,818 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.09m | eta: 3.6m
step 00036/01000 (3.60%) | loss: 9.585474 | lrm: 0.93 | dt: 282.87ms | tok/sec: 3,620 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.10m | eta: 3.6m
step 00037/01000 (3.70%) | loss: 9.501606 | lrm: 0.95 | dt: 336.82ms | tok/sec: 3,040 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.10m | eta: 3.7m
step 00038/01000 (3.80%) | loss: 9.426655 | lrm: 0.97 | dt: 210.07ms | tok/sec: 4,874 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.11m | eta: 3.7m
step 00039/01000 (3.90%) | loss: 9.368189 | lrm: 1.00 | dt: 205.24ms | tok/sec: 4,989 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.11m | eta: 3.7m
step 00040/01000 (4.00%) | loss: 9.318434 | lrm: 1.00 | dt: 298.01ms | tok/sec: 3,436 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.12m | eta: 3.7m
step 00041/01000 (4.10%) | loss: 9.257563 | lrm: 1.00 | dt: 276.00ms | tok/sec: 3,710 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.12m | eta: 3.7m
step 00042/01000 (4.20%) | loss: 9.184803 | lrm: 1.00 | dt: 227.74ms | tok/sec: 4,496 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.12m | eta: 3.7m
step 00043/01000 (4.30%) | loss: 9.112138 | lrm: 1.00 | dt: 228.00ms | tok/sec: 4,491 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.13m | eta: 3.7m
step 00044/01000 (4.40%) | loss: 9.037056 | lrm: 1.00 | dt: 438.50ms | tok/sec: 2,335 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.14m | eta: 3.8m
step 00045/01000 (4.50%) | loss: 8.994680 | lrm: 1.00 | dt: 229.48ms | tok/sec: 4,462 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.14m | eta: 3.8m
step 00046/01000 (4.60%) | loss: 8.930383 | lrm: 1.00 | dt: 392.09ms | tok/sec: 2,611 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.15m | eta: 3.9m
step 00047/01000 (4.70%) | loss: 8.864837 | lrm: 1.00 | dt: 153.34ms | tok/sec: 6,677 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.15m | eta: 3.8m
step 00048/01000 (4.80%) | loss: 8.821736 | lrm: 1.00 | dt: 189.72ms | tok/sec: 5,397 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.15m | eta: 3.8m
step 00049/01000 (4.90%) | loss: 8.746061 | lrm: 1.00 | dt: 148.61ms | tok/sec: 6,890 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.15m | eta: 3.7m
step 00050/01000 (5.00%) | loss: 8.675445 | lrm: 1.00 | dt: 161.37ms | tok/sec: 6,345 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.16m | eta: 3.7m
step 00051/01000 (5.10%) | loss: 8.625833 | lrm: 1.00 | dt: 161.91ms | tok/sec: 6,324 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.16m | eta: 3.7m
step 00052/01000 (5.20%) | loss: 8.572649 | lrm: 1.00 | dt: 160.48ms | tok/sec: 6,380 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.16m | eta: 3.6m
step 00053/01000 (5.30%) | loss: 8.510962 | lrm: 1.00 | dt: 173.20ms | tok/sec: 5,912 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.16m | eta: 3.6m
step 00054/01000 (5.40%) | loss: 8.470463 | lrm: 1.00 | dt: 201.78ms | tok/sec: 5,074 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.17m | eta: 3.6m
step 00055/01000 (5.50%) | loss: 8.442992 | lrm: 1.00 | dt: 318.02ms | tok/sec: 3,219 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.17m | eta: 3.6m
step 00056/01000 (5.60%) | loss: 8.400055 | lrm: 1.00 | dt: 262.04ms | tok/sec: 3,907 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.18m | eta: 3.6m
step 00057/01000 (5.70%) | loss: 8.362003 | lrm: 1.00 | dt: 221.18ms | tok/sec: 4,629 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.18m | eta: 3.6m
step 00058/01000 (5.80%) | loss: 8.282234 | lrm: 1.00 | dt: 522.28ms | tok/sec: 1,960 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.19m | eta: 3.7m
step 00059/01000 (5.90%) | loss: 8.238399 | lrm: 1.00 | dt: 266.23ms | tok/sec: 3,846 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.19m | eta: 3.7m
step 00060/01000 (6.00%) | loss: 8.178639 | lrm: 1.00 | dt: 253.42ms | tok/sec: 4,040 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.20m | eta: 3.7m
step 00061/01000 (6.10%) | loss: 8.135579 | lrm: 1.00 | dt: 203.57ms | tok/sec: 5,030 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.20m | eta: 3.7m
step 00062/01000 (6.20%) | loss: 8.116790 | lrm: 1.00 | dt: 180.14ms | tok/sec: 5,684 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.21m | eta: 3.7m
step 00063/01000 (6.30%) | loss: 8.106809 | lrm: 1.00 | dt: 174.57ms | tok/sec: 5,865 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.21m | eta: 3.7m
step 00064/01000 (6.40%) | loss: 8.033837 | lrm: 1.00 | dt: 176.80ms | tok/sec: 5,791 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.21m | eta: 3.7m
step 00065/01000 (6.50%) | loss: 8.018157 | lrm: 1.00 | dt: 163.47ms | tok/sec: 6,264 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.21m | eta: 3.6m
step 00066/01000 (6.60%) | loss: 7.996425 | lrm: 1.00 | dt: 156.79ms | tok/sec: 6,530 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.22m | eta: 3.6m
step 00067/01000 (6.70%) | loss: 7.958991 | lrm: 1.00 | dt: 163.18ms | tok/sec: 6,275 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.22m | eta: 3.6m
step 00068/01000 (6.80%) | loss: 7.940323 | lrm: 1.00 | dt: 178.24ms | tok/sec: 5,745 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.22m | eta: 3.6m
step 00069/01000 (6.90%) | loss: 7.909237 | lrm: 1.00 | dt: 221.55ms | tok/sec: 4,621 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.23m | eta: 3.6m
step 00070/01000 (7.00%) | loss: 7.883925 | lrm: 1.00 | dt: 251.72ms | tok/sec: 4,068 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.23m | eta: 3.6m
step 00071/01000 (7.10%) | loss: 7.878420 | lrm: 1.00 | dt: 398.46ms | tok/sec: 2,569 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.24m | eta: 3.6m
step 00072/01000 (7.20%) | loss: 7.986766 | lrm: 1.00 | dt: 238.48ms | tok/sec: 4,293 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.24m | eta: 3.6m
step 00073/01000 (7.30%) | loss: 7.950250 | lrm: 1.00 | dt: 254.37ms | tok/sec: 4,025 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.24m | eta: 3.6m
